t_iso,t_mono,sim_time_s,frame_i,fsm_state,camera_frame_number,inference_ran,pose_src,model_det_ok,pnp_ok,result_fps,result_interval_s,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,pose_result_host_mono_ms,pos_x_m,pos_z_m,yaw_deg
2026-09-08T09:40:42.382+00:00,1000.0,0.0,0,PRECHECK,0,0,simulation,1,,,,1000000.0,1000000.0,0.0,1000000.0,0.0,4.0,15.0
2026-09-08T09:40:42.415+00:00,1000.0333333333333,0.03333333333333333,1,SEARCH_SWEEP,1,0,simulation,1,,30.0,0.03333333333333333,1000033.3333333333,1000033.3333333333,0.0,1000033.3333333333,0.0,3.9999999999999996,15.0
2026-09-08T09:40:42.448+00:00,1000.0666666666667,0.06666666666666667,2,ACQUIRE_VERIFY,2,0,simulation,1,,30.0,0.03333333333333333,1000066.6666666667,1000066.6666666667,0.0,1000066.6666666667,0.0,3.9999999999999996,15.0
2026-09-08T09:40:42.482+00:00,1000.1,0.1,3,ACQUIRE_VERIFY,3,0,simulation,1,,29.999999999999993,0.03333333333333334,1000100.0,1000100.0,0.0,1000100.0,0.0,3.9999999999999996,15.0
2026-09-08T09:40:42.515+00:00,1000.1333333333333,0.13333333333333333,4,ACQUIRE_VERIFY,4,0,simulation,1,,30.000000000000007,0.033333333333333326,1000133.3333333334,1000133.3333333334,0.0,1000133.3333333334,0.0,3.9999999999999996,15.0
2026-09-08T09:40:42.548+00:00,1000.1666666666666,0.16666666666666666,5,ACQUIRE_VERIFY,5,0,simulation,1,,30.000000000000007,0.033333333333333326,1000166.6666666666,1000166.6666666666,0.0,1000166.6666666666,0.0,3.9999999999999996,15.0
2026-09-08T09:40:42.582+00:00,1000.2,0.19999999999999998,6,ACQUIRE_VERIFY,6,0,simulation,1,,30.000000000000007,0.033333333333333326,1000200.0,1000200.0,0.0,1000200.0,0.0,3.9999999999999996,15.0
2026-09-08T09:40:42.615+00:00,1000.2333333333333,0.2333333333333333,7,ACQUIRE_VERIFY,7,0,simulation,1,,30.000000000000007,0.033333333333333326,1000233.3333333334,1000233.3333333334,0.0,1000233.3333333334,0.0,3.9999999999999996,15.0
2026-09-08T09:40:42.648+00:00,1000.2666666666667,0.26666666666666666,8,ACQUIRE_VERIFY,8,0,simulation,1,,29.999999999999982,0.033333333333333354,1000266.6666666666,1000266.6666666666,0.0,1000266.6666666666,0.0,3.9999999999999996,15.0
2026-09-08T09:40:42.682+00:00,1000.3,0.3,9,ACQUIRE_VERIFY,9,0,simulation,1,,30.000000000000007,0.033333333333333326,1000300.0,1000300.0,0.0,1000300.0,0.0,3.9999999999999996,15.0
